70,979,45.722681932811476,20.698301026127826,Drage Gavrilovića,9A,0,285,3,,False
71,979,45.72678721180445,20.69824114374471,Đure Jakšića,39,0,286,1,,False
72,979,45.73376253894515,20.703395935209095,Svetozara Miletića,15,3,287,1,,False
73,1030,45.69012129409917,20.551444908645244,Petefi Šandora,34,1,,1,10,False
74,1030,45.686176845239224,20.553027248159637,Petefi Šandora,79,0,,1,,True
75,9,45.63594355867079,20.583868344524692,Karađorđeva,66,2,298,1,,False
76,9,45.63122725762627,20.586796055206595,Mihajla Pupina,88,0,299,2,,False
77,9,45.63255092661007,20.58739151211694,Mihajla Pupina,76,2,300,1,,False
78,9,45.63952969677355,20.588237722817205,Đure Jakšića,37A,0,,3,,True
79,9,45.64427967754692,20.585058314637966,Železnička,17,0,301,2,,False
80,9,45.644283343630846,20.586914384498087,Karađorđeva,18A,0,302,2,,False
81,9,45.63584169186139,20.591103761450363,4.oktobra,48A,1,,2,18,True
82,9,45.63864720807696,20.592141291498045,4.oktobra,40,0,,2,,True
83,9,45.639556047512514,20.59300402821651,4.oktobra,37,0,337,1,,False
84,9,45.62858467811936,20.59560111919772,Gavrila Principa,78,0,338,3,,False
85,9,45.629946195342804,20.596629599716522,Gavrila Principa,65A,0,339,1,,False
86,9,45.63304500935451,20.599615611024273,Vuka Karadžića,44,3,340,2,,False
87,9,45.63337810149706,20.599760527958168,Vuka Karadžića,42,0,341,3,,False
88,9,45.6392972389204,20.600260256573915,Gavrila Principa,25,0,342,1,,False
89,9,45.63789128180368,20.60200950522637,Vuka Karadžića,43A,3,343,1,,False
90,9,45.64308942955207,20.59431492332917,4.oktobra,17,0,344,3,,False
91,232,45.68901782760482,20.651906026685364,Njegoševa,13,1,,1,4,True
92,232,45.67867570587141,20.657696074354057,Nikole Tesle,58,0,,2,,True
93,232,45.678964249879606,20.658560531806266,Nikole Tesle,55,0,347,2,,False
94,232,45.686399085717525,20.656353582851803,Karađorđeva,32,0,348,3,,False
95,232,45.68633285023576,20.656956156260897,Karađorđeva,31,0,349,2,,False
96,232,45.68478583659685,20.65766356278806,Jna,29,0,350,3,,False
97,232,45.689741833393214,20.656987587990606,Karađorđeva,20A,0,351,1,,False
98,979,45.72433850218233,20.679708377624063,Kneza Miloša,4,0,352,3,,False
99,979,45.724259523788554,20.680432844401775,Kneza Miloša,7,0,353,1,,False
100,979,45.716309521257585,20.688330573534337,Đure Jakšića,160,0,354,2,,False
101,979,45.725404686741506,20.680559195123955,Železnička,22,0,355,1,,False
102,979,45.724070747553355,20.686235020321398,Partizanska,67,0,356,3,,False
103,979,45.73006737781007,20.69060665033012,Petra Kočića,2,0,,1,,True
104,979,45.72010885586252,20.69282078344532,Đure Jakšića,108,0,357,1,,False
105,979,45.721518516430535,20.693139710434647,Knez Mihajlova,26A,0,358,1,,False
106,979,45.729302954989116,20.692110825478544,Partizanska,22,0,359,1,,False
107,979,45.72469026066485,20.69696811270666,Đure Jakšića,63,0,360,3,,False
108,979,45.731355834028406,20.697155700196824,Kralja Aleksandra,6,0,,2,,True
109,979,45.73143035961558,20.698448512785255,Kralja Aleksandra,9,0,361,3,,False
110,979,45.728594142872105,20.699377282140965,Đure Jakšića,25,1,,1,11,True
111,979,45.72511891588222,20.704160310611698,Dositejeva,16,1,,1,11,True
112,858,45.739901216033864,20.786578388863926,Mileta Jakšića,15,0,380,1,,False
113,858,45.74544369218006,20.792982667779867,Vojvode Mišića,64,0,381,2,,False
114,858,45.750908750009046,20.793621639591176,Vojvode Mišića,3,1,,1,3,False
115,9,45.63196520987872,20.579069708662416,Železnička,78,3,385,2,,False
116,9,45.63325933112264,20.579672012178285,Železnička,70,0,386,1,,False
117,9,45.63726609662655,20.582471018802096,Železnička,47,0,387,2,,False
118,9,45.63864274469514,20.58245925452062,Železnička,80,0,388,2,,False
119,9,45.639824572748324,20.585799243966644,Karađorđeva,39,0,389,1,,False
120,9,45.632436509636044,20.587985859395527,Mihajla Pupina,75,0,390,2,,False
121,9,45.63764032267323,20.587915773930877,Nikole Tesle,22,1,,1,12,True
122,9,45.64119968294919,20.58877520523298,Đure Jakšića,27A,0,400,1,,False
123,9,45.63491280685813,20.591358271816237,4.oktobra,63,0,401,2,,False
124,9,45.63351302539778,20.597991712220722,Gavrila Principa,51,0,402,2,,False
125,9,45.6387486765813,20.599373410914197,Gavrila Principa,32,0,403,1,,False
126,9,45.64693116676334,20.588942705690055,Svetozara Markovića,11,0,404,3,,False
127,9,45.643436555319816,20.59129874401231,Mihajla Pupina,22,0,405,2,,False
128,9,45.64453234149199,20.59982033852383,Svetozara Markovića,52,0,406,2,,False
129,9,45.64220820274309,20.60304156271658,Vuka Karadžića,8,0,407,1,,False
130,232,45.68387731671131,20.65307695658108,Alekse Šantića,38,0,408,1,,False
131,232,45.68465139198218,20.653137022784925,Jna,24,1,,1,10,True
132,232,45.68512431233645,20.653290513930273,Jna,23A,1,,1,7,False
133,232,45.685445662301845,20.6568447173751,Karađorđeva,35,0,,1,,True
134,979,45.71589192115547,20.6853884397062,Kralja Aleksandra,163,0,425,2,,False
135,979,45.71776708283702,20.681564105140495,Partizanska,135,0,426,1,,False
136,979,45.72279446970574,20.684710515089414,Partizanska,81,2,,1,,True
137,979,45.72330869879762,20.684846152026964,Partizanska,92,0,427,1,,False
138,979,45.72833039156957,20.684870347872025,Patrijarha Arsenija Čarnojevića,6,0,428,2,,False
139,979,45.727026859906275,20.68737895717237,Patrijarha Arsenija Čarnojevića,16A,1,,1,19,True
140,979,45.719619681557994,20.68979618894901,Kralja Aleksandra,123,0,445,2,,False
141,979,45.71946197659629,20.692555897432435,Đure Jakšića,117,0,446,1,,False
142,979,45.721285847342585,20.695765368706127,Drage Gavrilovića,18,0,447,1,,False
143,979,45.721527145608654,20.696369560354167,Drage Gavrilovića,22,0,448,1,,False
144,979,45.72320413276641,20.69672748868975,Drage Gavrilovića,2,0,449,3,,False
145,979,45.73007087215731,20.69640526710581,Kralja Aleksandra,20,0,450,1,,False
146,979,45.73513819395182,20.703040841827708,Svetozara Miletića,4,3,451,2,,False
147,979,45.72745208235791,20.704049936950895,Nikole Tesle,12,0,452,3,,False
148,858,45.73989342546974,20.786792701524316,Mileta Jakšića,13,1,,1,15,True
149,858,45.75198826698429,20.78717698302554,Železnički Red,4,2,466,1,,False
150,979,45.69940586906042,20.646687078317044,Zaselak Šandor Majur,1,0,467,2,,False
151,1030,45.687593729869036,20.553895027649904,Košut Lajoša,2,0,468,3,,False
152,1030,45.68899656634854,20.562098484507427,Košut Lajoša,52,0,469,2,,False
153,9,45.63171608589236,20.58226346475575,Karađorđeva,88,0,470,1,,False
154,9,45.63163345745333,20.582756095354245,Karađorđeva,77,0,471,2,,False
155,9,45.63180553028379,20.58470069616282,Đure Jakšića,86,1,,1,16,True
156,9,45.6365107300497,20.58461667019426,Karađorđeva,51,2,486,1,,False
157,9,45.63667861151781,20.58471961583413,Karađorđeva,49A,3,487,1,,False
158,9,45.63835024096675,20.58652505989375,Nikole Tesle,21,0,488,2,,False
159,9,45.64156365921766,20.58595350068923,Karađorđeva,32,1,,1,19,False
160,9,45.64162475625951,20.588939167098378,Đure Jakšića,25A,0,508,2,,False
161,9,45.645679338068405,20.587998124319245,Karađorđeva,5,0,509,2,,False
162,9,45.64022027404078,20.590247867256373,Mihajla Pupina,42,0,510,3,,False
163,9,45.63756058611734,20.59125126198081,Nikole Tesle,31,2,511,1,,False
164,9,45.63634508744204,20.59132284147607,4.oktobra,46,0,512,3,,False
165,9,45.63161989869798,20.59248991406896,Žarka Zrenjanina,57,2,513,1,,False
166,9,45.639642448870234,20.592496944589815,4.oktobra,30,0,,1,,True
167,9,45.63988188454515,20.595005953070956,Žarka Zrenjanina,26,2,514,1,,False
168,9,45.6282988386602,20.598442077551006,Vuka Karadžića,91,1,,1,11,True
169,9,45.63529417939392,20.59813396883306,Gavrila Principa,44B,0,523,3,,False
170,9,45.63235137315541,20.59940321330724,Vuka Karadžića,48,2,524,1,,False
171,9,45.63367269206199,20.599706340717635,Vuka Karadžića,40,0,525,1,,False
172,9,45.639316964040646,20.601965408603174,Vuka Karadžića,18,1,,1,20,False
173,728,45.66141433219878,20.58999547785531,Kiš Ferenca,37,0,546,3,,False
174,728,45.66455734419788,20.590269714801288,29.novembra,1,0,547,2,,False
175,728,45.66805092108758,20.616474228822668,Magazinska,27,0,548,3,,False
176,232,45.68554431530192,20.644135713028383,Jna,2G,3,549,1,,False
177,232,45.67431816960267,20.653028175781202,Kosovska,31,0,550,1,,False
178,232,45.68771500515275,20.65091920284722,Zmaj Jovina,26,0,551,1,,False
179,232,45.67541388417107,20.658026552747017,Nikole Tesle,67,2,552,1,,False
180,232,45.686889999253985,20.65707500905824,Karađorđeva,27,0,553,2,,False
181,232,45.68793935862088,20.657358709069882,Njegoševa,38,0,554,2,,False
182,232,45.68641917005795,20.65930291818185,Nikole Tesle,30,0,555,3,,False
183,232,45.69512523340014,20.661514607068597,Đure Jakšića,47,0,556,1,,False
184,232,45.69459289163094,20.662964955309732,Đure Jakšića,58,3,557,2,,False
185,979,45.721813491838134,20.67631594415529,Železnička,52,0,558,1,,False
186,979,45.72298713124799,20.677694454070448,Železnička,40,0,559,2,,False
187,979,45.71701359841451,20.686697899441,Kralja Aleksandra,155,0,560,3,,False
188,979,45.7168631342901,20.68898164498807,Đure Jakšića,152,0,561,3,,False
189,979,45.71477526667864,20.689429181878086,Nikole Pašića,14,0,,2,,True
190,979,45.71686752287588,20.692030462110793,Kneza Miloša,66,0,562,1,,False
191,979,45.72639245447762,20.681760431920775,Železnička,14,1,,1,19,True
192,979,45.72819758808422,20.685639242402953,Patrijarha Arsenija Čarnojevića,5,0,580,1,,False
193,979,45.724249538007555,20.688748668268346,Knez Mihajlova,5,1,,1,7,True
194,979,45.725937097804405,20.690007839187018,Patrijarha Arsenija Čarnojevića,19,0,586,1,,False
195,979,45.721201035763066,20.691093781357218,Kralja Aleksandra,90,0,587,3,,False
196,979,45.72339961297809,20.690378863841666,Knez Mihajlova,13,0,588,1,,False
197,979,45.7290799777562,20.69967502545472,Đure Jakšića,21,0,,1,,True
198,979,45.72951538940299,20.70000016165708,Đure Jakšića,15A,3,589,1,,False
199,979,45.733284463802825,20.70285928707984,Svetozara Miletića,23,3,590,2,,False
200,979,45.72550368873515,20.704608453931545,Dositejeva,13,2,591,1,,False
201,858,45.74757074135475,20.793028286833593,Vojvode Mišića,46,0,592,3,,False
202,858,45.74951626017188,20.793082422389737,Vojvode Mišića,30,0,593,2,,False
203,1030,45.69108571805149,20.550982548972264,Petefi Šandora,24,3,,2,,True
204,232,45.68868208256344,20.648784128452302,Njegoševa,2,0,,3,,True
205,9,45.64141183500447,20.585760729423743,Karađorđeva,34,0,594,3,,False
206,9,45.64379019752313,20.586768896213833,Karađorđeva,22,0,595,2,,False
207,9,45.627926193877705,20.591106924167164,Žarka Zrenjanina,77,1,,1,16,True
208,9,45.6293975841774,20.591083781229635,Žarka Zrenjanina,86,0,610,2,,False
209,9,45.63071598568494,20.591621882392882,Žarka Zrenjanina,76,0,,2,,True
210,9,45.64126857317114,20.591342994045828,Mihajla Pupina,31,0,,1,,True
211,9,45.633777222872865,20.59263606656124,Žarka Zrenjanina,62,0,611,2,,False
212,9,45.63792230032427,20.599039404802113,Gavrila Principa,36A,0,612,3,,False
213,9,45.639150257001305,20.60002969576677,Gavrila Principa,25A,0,613,1,,False
214,9,45.63576085982382,20.600644400830223,Nikole Tesle,73,1,,1,11,True
215,9,45.643162364011864,20.592123286411056,Mihajla Pupina,23,1,,1,3,False
216,728,45.6619942378892,20.589363023019256,Kiš Ferenca,27,0,626,1,,False
217,9,45.64376452900577,20.604202683520615,Vuka Karadžića,9,0,627,2,,False
218,728,45.667133125816726,20.61351664577775,Magazinska,7,3,628,1,,False
219,232,45.67948969362869,20.649956335398883,Zmaj Jovina,57,3,629,2,,False
220,232,45.68793466200183,20.651491254339536,Zmaj Jovina,23B,0,,1,,True
221,232,45.68527228515889,20.65181034192188,Jna,17,0,630,1,,False
222,232,45.68308733780637,20.6536490437598,Alekse Šantića,41A,2,631,1,,False
223,232,45.688415525212136,20.656077961634978,Njegoševa,33,0,,3,,True
224,232,45.682018767761704,20.658436140908197,Nikole Tesle,48,0,632,1,,False
225,232,45.684477337489135,20.660697501336706,Jna,43,0,633,1,,False
226,979,45.72116112798746,20.67628887096362,Železnička,56,3,634,1,,False
227,979,45.725905121507154,20.681168317022834,Železnička,18,0,635,2,,False
228,979,45.72628018843287,20.68162176145008,Železnička,15,3,,2,,True
229,979,45.724476891972756,20.68624559753769,Partizanska,78,1,,1,17,True
230,979,45.72527917076349,20.690749642977064,Patrijarha Arsenija Čarnojevića,30A,0,652,3,,False
231,979,45.723008314027105,20.69116413710559,Knez Mihajlova,21,0,653,1,,False
232,979,45.722841222310734,20.69178368078537,Knez Mihajlova,25,0,654,1,,False
233,979,45.72908973533336,20.69234795842315,Partizanska,25,2,,1,,True
234,979,45.72899242483016,20.69398569739229,Petra Kočića,12,0,655,1,,False
235,979,45.7234488807019,20.69568436318674,Đure Jakšića,80,0,656,3,,False
236,979,45.73175274162758,20.69656902141042,Partizanska,5,0,657,2,,False
237,979,45.7261602929396,20.70252591643441,Nikole Tesle,34,0,658,2,,False
238,979,45.72498184851066,20.703992172113484,Dositejeva,17,0,659,2,,False
239,979,45.72751000290899,20.704519612962134,Nikole Tesle,7,0,660,1,,False
240,858,45.73767098106873,20.79183268956821,Vojvode Mišića,125,0,661,1,,False
241,858,45.74929812811563,20.793505823726107,Vojvode Mišića,17,0,662,3,,False
242,1030,45.687321600054716,20.56174657423881,Jna,16,3,663,1,,False
243,9,45.63909026083953,20.58189058161409,Železnička,8A,0,664,3,,False
244,9,45.63329613476127,20.583379613047256,Karađorđeva,65,0,665,3,,False
245,9,45.642108174001315,20.586712867305973,Karađorđeva,23A,0,666,3,,False
246,9,45.633259612013724,20.589501980616745,Branka Radičevića,29,1,,1,15,True
247,9,45.63892706352192,20.58970772867564,Mihajla Pupina,50A,0,681,2,,False
248,9,45.63297011165147,20.590798122533723,Branka Radičevića,33A,0,682,3,,False
249,9,45.631387076530764,20.591843322447613,Žarka Zrenjanina,72,0,683,3,,False
250,9,45.636820409868605,20.59488147977942,Nikole Tesle,51,2,684,1,,False
251,9,45.636403676892705,20.59691994963568,Nikole Tesle,59,0,,2,,True
252,9,45.632901747944224,20.597908069356148,Gavrila Principa,57,0,,3,,True
253,9,45.63016519257131,20.59857295157039,Vuka Karadžića,52,0,685,3,,False
254,9,45.63488395250698,20.59842558460434,Gavrila Principa,43,0,686,1,,False
255,9,45.63228909606219,20.599893883285375,Vuka Karadžića,69,0,687,2,,False
256,9,45.64272289000814,20.60133984658026,Gavrila Principa,7,0,688,1,,False
257,9,45.643344711993905,20.592044712638224,Mihajla Pupina,21,0,689,2,,False
258,9,45.64418121882065,20.60193378553654,Svetozara Markovića,60,1,,1,20,False
259,979,45.724227023095544,20.671136620095,Zaselak Bašte,1,2,710,1,,False
260,232,45.67480219689027,20.651359644594876,Alekse Šantića,74,3,,1,,True
261,232,45.68866318865974,20.64960746192902,Njegoševa,6,1,,1,5,False
262,232,45.68011405949731,20.655038392452358,Karađorđeva,50,0,716,1,,False
263,232,45.68738181027378,20.65722662608497,Karađorđeva,23B,1,,1,14,True
264,232,45.69316138801849,20.65760334607299,Karađorđeva,10,0,729,2,,False
265,232,45.69417619920821,20.65840426593848,Karađorđeva,1,0,730,2,,False
266,232,45.68451137573061,20.660278527046188,Jna,41,0,731,3,,False
267,232,45.684344433812335,20.66177302520296,Jna,47,0,732,3,,False
268,232,45.694967368231154,20.663528874318406,Đure Jakšića,57,0,733,3,,False
269,979,45.71676801231134,20.68582951583149,Kralja Aleksandra,138,0,734,3,,False
270,979,45.71381744761904,20.6882893067656,Nikole Pašića,24,0,735,2,,False
271,979,45.723044389779105,20.68180951212745,Kneza Miloša,18,0,736,3,,False
272,979,45.72288144785509,20.684330421816018,Partizanska,96,0,737,1,,False
273,979,45.721292811770724,20.684657409449134,Kneza Miloša,30,0,738,1,,False
274,979,45.72017118034365,20.687195660943456,Kneza Miloša,43,0,739,1,,False
275,979,45.72932774486634,20.692659726131723,Partizanska,23,2,,1,,True
276,979,45.729845530009314,20.69274916442944,Partizanska,18,0,,3,,True
277,979,45.73091746446475,20.693800521258584,Partizanska,12,0,740,1,,False
278,979,45.72354744311175,20.696599566135298,Drage Gavrilovića,1,0,741,2,,False
279,979,45.725569785819104,20.697567745639848,Đure Jakšića,51,0,742,3,,False
280,979,45.72629067486717,20.702683680788585,Nikole Tesle,32,0,743,1,,False
281,979,45.73550243944064,20.703069502297794,Svetozara Miletića,2,0,744,3,,False
282,979,45.727116551560464,20.704056977933625,Nikole Tesle,13,0,745,2,,False
283,858,45.73978037419232,20.788535286183425,Mileta Jakšića,1,1,,4,6,True
284,858,45.7397949152133,20.7883191490762,Mileta Jakšića,3,2,768,1,,False
285,858,45.74639872432223,20.79345943407714,Vojvode Mišića,43,1,,1,10,False
286,1030,45.690976213536736,20.553103581360137,Feješ Klare,12,0,779,2,,False
287,1030,45.6872775600648,20.559773304694495,Jna,1,0,780,2,,False
288,9,45.632372284966074,20.580822164181992,Železnička,71,0,781,3,,False
289,9,45.63627777343074,20.583970056054355,Karađorđeva,64,1,,1,12,True
290,9,45.63453050352271,20.58572585340075,Đure Jakšića,72,3,791,1,,False
291,9,45.63173187632442,20.587002496926765,Mihajla Pupina,82,0,792,2,,False
292,9,45.640138689219164,20.585919086103903,Karađorđeva,37,0,793,3,,False
293,9,45.64189698189775,20.58598351032711,Karađorđeva,28,0,794,3,,False
294,9,45.63542799211645,20.586572340742975,Đure Jakšića,59,0,795,3,,False
295,9,45.64394470102492,20.58732994997273,Karađorđeva,19A,0,796,1,,False
296,9,45.63896844642971,20.5903790176693,Mihajla Pupina,49,0,797,3,,False
297,9,45.63466417477868,20.59072228306821,4.oktobra,58,0,798,3,,False
298,9,45.63623824719241,20.59175100845778,4.oktobra,49,0,799,2,,False
299,9,45.631858450694914,20.594927238026923,Branka Radičevića,50,0,800,1,,False
300,9,45.633183553268864,20.597801874550537,Gavrila Principa,55,0,801,3,,False
301,9,45.63623851049016,20.601306279296004,Vuka Karadžića,53,1,,1,19,True
302,9,45.64327413804317,20.591312500659136,Mihajla Pupina,24,0,819,3,,False
303,9,45.643768526525044,20.596468946532912,Žarka Zrenjanina,8,2,820,1,,False
304,9,45.64445778110207,20.602492225045232,Svetozara Markovića,59,0,,3,,True
305,232,45.67896050705779,20.65560429751807,Karađorđeva,57,0,821,3,,False
306,979,45.71846820088767,20.680387991499853,Partizanska,125,0,822,1,,False
307,979,45.71704341450521,20.692504272706568,Kneza Miloša,67,0,823,2,,False
308,979,45.71634865565962,20.6859242502225,Kralja Aleksandra,160,1,,1,17,True
309,979,45.715712590078795,20.6881992358312,Đure Jakšića,145,0,839,2,,False
310,979,45.71674284316277,20.688834547660985,Đure Jakšića,154,0,840,3,,False
311,979,45.71504995352167,20.689754017606827,Nikole Pašića,10,2,841,1,,False
312,979,45.721374289936655,20.682519968995543,Partizanska,110A,0,842,1,,False
313,979,45.72391941028081,20.686058784234024,Partizanska,69,0,843,2,,False
314,979,45.7249600310563,20.686827741220984,Partizanska,72,2,844,1,,False
315,979,45.731305132374075,20.688112097877813,Mike Antića,12,0,845,1,,False
316,979,45.731466235783024,20.688306173245586,Mike Antića,10,0,846,2,,False
317,979,45.71788129748075,20.69017175801338,Đure Jakšića,138,0,,2,,True
318,979,45.718507460679454,20.69092796013294,Đure Jakšića,132,0,847,3,,False
319,979,45.71742838477424,20.691105189826743,Kneza Miloša,58,0,848,2,,False
320,979,45.72234410722118,20.692919561256467,Kralja Aleksandra,87,0,849,3,,False
321,979,45.723779552976374,20.6959147802274,Đure Jakšića,78,1,,1,15,False
322,979,45.73134582554681,20.695422215958516,Partizanska,13D,0,865,3,,False
323,979,45.73823823617744,20.69400113720698,Mihajla Pupina,55,0,866,1,,False
324,979,45.72606064217304,20.697856434399448,Đure Jakšića,45A,0,867,2,,False
325,858,45.74000778555681,20.784278196032865,Mileta Jakšića,27,3,,2,,True
326,858,45.740221311089506,20.78429279912839,Mileta Jakšića,18,1,,2,13,True
327,858,45.744115611182636,20.792921757038584,Vojvode Mišića,68A,0,893,3,,False
328,858,45.74565636353547,20.792973654015007,Vojvode Mišića,62,0,894,1,,False
329,858,45.74983726632901,20.793552176814327,Vojvode Mišića,13A,1,,1,12,True
330,1030,45.68762592092298,20.554094343231846,Košut Lajoša,4,0,905,2,,False
331,1030,45.687213863870035,20.560950548207614,Jna,8,1,,1,12,True
332,1030,45.68912022537217,20.56282377869226,Košut Lajoša,58,1,,1,16,True
333,728,45.661577833521484,20.59025897262065,Kiš Ferenca,38,0,929,2,,False
334,9,45.64008133903017,20.583513332693215,Železnička,37,1,,1,17,True
335,9,45.64039672002236,20.58551491341753,Karađorđeva,44,0,,2,,True
336,9,45.643895288481,20.584920637198422,Železnička,21,0,943,2,,False
337,9,45.632042656352404,20.590220734237672,4.oktobra,77,0,944,2,,False
338,9,45.63809630483896,20.590266812972896,Mihajla Pupina,51B,0,945,1,,False
339,9,45.63368256029846,20.590805126100562,4.oktobra,73,0,946,3,,False
340,9,45.640947905185584,20.591151437302504,Mihajla Pupina,33,0,947,2,,False
341,9,45.63955898859613,20.594895105980903,Žarka Zrenjanina,28,0,948,2,,False
342,9,45.6266914967563,20.59786652153573,Vuka Karadžića,99A,0,949,3,,False
343,9,45.63181402020453,20.597330172663312,Branka Radičevića,57,0,950,2,,False
344,9,45.6351079374609,20.597976844179925,Gavrila Principa,46,0,951,2,,False
345,9,45.6356717844796,20.598753167138913,Nikole Tesle,54,0,952,2,,False
346,9,45.632960211710795,20.600152763089348,Vuka Karadžića,65,0,953,2,,False
347,9,45.638792384992726,20.60000529631963,Gavrila Principa,27,0,,3,,True
348,9,45.64516761585704,20.589693101078012,Đure Jakšića,10,1,,1,6,False
349,9,45.64303956110298,20.59125851434212,Mihajla Pupina,26,0,,3,,True
350,9,45.64559688877204,20.594234713300093,Svetozara Markovića,32,3,,2,,True
351,9,45.643607929182096,20.601179195779338,Gavrila Principa,2,0,960,1,,False
352,232,45.67580276507288,20.649252980014708,Zmaj Jovina,69,0,961,2,,False
353,232,45.68498588814046,20.649576227700283,Jna,8A,3,962,2,,False
