81,332,31,61.63
81,333,32,61.63
81,334,33,61.63
81,335,34,61.63
81,,35,61.63
81,336,36,61.63
82,,,82.78
83,337,,94.88
84,338,,74.35
85,339,,77.14
86,340,,238.89
87,341,,96.72
88,342,,86.56
89,343,,248.84
90,344,,90.62
91,345,1,65.59
91,,2,65.59
91,,3,65.59
91,346,4,65.59
92,,,83.91
93,347,,79.22
94,348,,74.71
95,349,,72.97
96,350,,86.16
97,351,,86.56
98,352,,110.44
99,353,,110.82
100,354,,94.61
101,355,,99.36
102,356,,87.15
103,,,75.8
104,357,,94.26
105,358,,91.99
106,359,,104.84
107,360,,109.28
108,,,79.96
109,361,,104.03
110,362,1,65.5
110,,2,65.5
110,363,3,65.5
110,364,4,65.5
110,365,5,65.5
110,366,6,65.5
110,367,7,65.5
110,,8,65.5
110,,9,65.5
110,368,10,65.5
110,369,11,65.5
111,370,1,60.46
111,371,2,60.46
111,372,3,60.46
111,373,4,60.46
111,374,5,60.46
111,375,6,60.46
111,376,7,60.46
111,,8,60.46
111,377,9,60.46
111,378,10,60.46
111,379,11,60.46
112,380,,73.91
113,381,,75.79
114,382,1,62.13
114,383,2,62.13
114,384,3,62.13
115,385,,238.63
116,386,,91.64
117,387,,78.18
118,388,,74.27
119,389,,81.34
120,390,,87.11
121,,1,62.37
121,391,2,62.37
121,392,3,62.37
121,393,4,62.37
121,394,5,62.37
121,,6,62.37
121,395,7,62.37
121,396,8,62.37
121,397,9,62.37
121,398,10,62.37
121,399,11,62.37
121,,12,62.37
122,400,,91.38
123,401,,91.04
124,402,,76.09
125,403,,89.72
126,404,,102.32
127,405,,88.97
128,406,,86.04
129,407,,71.45
130,408,,92.19
131,409,1,60.85
131,410,2,60.85
131,411,3,60.85
131,412,4,60.85
131,413,5,60.85
131,414,6,60.85
131,415,7,60.85
131,416,8,60.85
131,,9,60.85
131,417,10,60.85
132,418,1,63.55
132,419,2,63.55
132,420,3,63.55
132,421,4,63.55
132,422,5,63.55
132,423,6,63.55
132,424,7,63.55
133,,,71.67
134,425,,105.1
135,426,,101.08
136,,,100.0
137,427,,97.57
138,428,,74.69
139,429,1,68.94
139,430,2,68.94
139,431,3,68.94
139,432,4,68.94
139,433,5,68.94
139,434,6,68.94
139,,7,68.94
139,435,8,68.94
139,436,9,68.94
139,437,10,68.94
139,438,11,68.94
139,439,12,68.94
139,440,13,68.94
139,441,14,68.94
139,442,15,68.94
139,,16,68.94
139,,17,68.94
139,443,18,68.94
139,444,19,68.94
140,445,,110.13
141,446,,101.89
142,447,,101.24
143,448,,102.27
144,449,,108.23
145,450,,74.99
146,451,,246.79
147,452,,104.21
148,453,1,66.02
148,,2,66.02
148,454,3,66.02
148,455,4,66.02
148,456,5,66.02
148,457,6,66.02
148,,7,66.02
148,458,8,66.02
148,459,9,66.02
148,460,10,66.02
148,461,11,66.02
148,462,12,66.02
148,463,13,66.02
148,464,14,66.02
148,465,15,66.02
149,466,,100.0
150,467,,93.36
151,468,,78.97
152,469,,91.97
153,470,,108.54
154,471,,93.91
155,472,1,67.89
155,473,2,67.89
155,,3,67.89
155,474,4,67.89
155,475,5,67.89
155,476,6,67.89
155,477,7,67.89
155,478,8,67.89
155,479,9,67.89
155,480,10,67.89
155,481,11,67.89
155,,12,67.89
155,482,13,67.89
155,483,14,67.89
155,484,15,67.89
155,485,16,67.89
156,486,,100.0
157,487,,242.56
158,488,,82.09
159,489,1,62.73
159,490,2,62.73
159,491,3,62.73
159,492,4,62.73
159,493,5,62.73
159,494,6,62.73
159,495,7,62.73
159,496,8,62.73
159,497,9,62.73
159,498,10,62.73
159,499,11,62.73
159,500,12,62.73
159,501,13,62.73
159,502,14,62.73
159,503,15,62.73
159,504,16,62.73
159,505,17,62.73
159,506,18,62.73
159,507,19,62.73
160,508,,108.61
161,509,,80.53
162,510,,110.41
163,511,,100.0
164,512,,106.24
165,513,,100.0
166,,,107.44
167,514,,100.0
168,515,1,65.4
168,516,2,65.4
168,517,3,65.4
168,,4,65.4
168,518,5,65.4
168,,6,65.4
168,519,7,65.4
168,520,8,65.4
168,521,9,65.4
168,522,10,65.4
168,,11,65.4
169,523,,81.02
170,524,,100.0
171,525,,88.85
172,526,1,65.83
172,527,2,65.83
172,528,3,65.83
172,529,4,65.83
172,530,5,65.83
172,531,6,65.83
172,532,7,65.83
172,533,8,65.83
172,534,9,65.83
172,535,10,65.83
172,536,11,65.83
172,537,12,65.83
172,538,13,65.83
172,539,14,65.83
172,540,15,65.83
172,541,16,65.83
172,542,17,65.83
172,543,18,65.83
172,544,19,65.83
172,545,20,65.83
173,546,,76.04
174,547,,98.62
175,548,,100.55
176,549,,249.75
177,550,,109.99
178,551,,77.23
179,552,,100.0
180,553,,72.37
181,554,,108.73
182,555,,78.69
183,556,,77.41
184,557,,236.54
185,558,,103.91
186,559,,81.37
187,560,,94.08
188,561,,72.2
189,,,106.96
190,562,,92.44
191,563,1,67.21
191,564,2,67.21
191,565,3,67.21
191,566,4,67.21
191,567,5,67.21
191,568,6,67.21
191,569,7,67.21
191,570,8,67.21
191,571,9,67.21
191,572,10,67.21
191,573,11,67.21
191,574,12,67.21
191,575,13,67.21
191,576,14,67.21
191,577,15,67.21
191,578,16,67.21
191,579,17,67.21
191,,18,67.21
191,,19,67.21
192,580,,87.26
193,581,1,61.95
193,,2,61.95
193,,3,61.95
193,582,4,61.95
193,583,5,61.95
193,584,6,61.95
193,585,7,61.95
194,586,,88.9
195,587,,76.5
196,588,,98.22
197,,,100.0
198,589,,231.38
199,590,,246.64
200,591,,100.0
201,592,,83.43
202,593,,106.52
203,,,248.36
204,,,100.54
205,594,,102.54
206,595,,72.68
207,596,1,64.78
207,597,2,64.78
207,598,3,64.78
207,599,4,64.78
207,600,5,64.78
207,601,6,64.78
207,602,7,64.78
207,603,8,64.78
207,604,9,64.78
207,605,10,64.78
207,606,11,64.78
207,607,12,64.78
207,,13,64.78
207,608,14,64.78
207,609,15,64.78
207,,16,64.78
208,610,,78.82
209,,,82.19
210,,,103.88
211,611,,79.16
212,612,,74.64
213,613,,104.15
214,614,1,69.64
214,615,2,69.64
214,616,3,69.64
214,617,4,69.64
214,618,5,69.64
214,619,6,69.64
214,620,7,69.64
214,621,8,69.64
214,622,9,69.64
214,,10,69.64
214,,11,69.64
215,623,1,66.57
215,624,2,66.57
215,625,3,66.57
216,626,,88.31
217,627,,76.99
218,628,,246.83
219,629,,239.19
220,,,83.19
221,630,,91.23
222,631,,100.0
223,,,108.59
224,632,,87.27
225,633,,78.42
226,634,,248.43
227,635,,92.43
228,,,247.21
229,636,1,68.63
229,637,2,68.63
229,638,3,68.63
229,639,4,68.63
229,640,5,68.63
229,641,6,68.63
229,642,7,68.63
229,643,8,68.63
229,644,9,68.63
229,645,10,68.63
229,646,11,68.63
229,647,12,68.63
229,648,13,68.63
229,649,14,68.63
229,,15,68.63
229,650,16,68.63
229,651,17,68.63
230,652,,91.3
231,653,,106.24
232,654,,99.8
233,,,100.0
234,655,,102.0
235,656,,74.29
236,657,,91.3
237,658,,100.86
238,659,,81.97
239,660,,106.26
240,661,,102.76
241,662,,88.43
242,663,,234.94
243,664,,78.68
244,665,,91.8
245,666,,74.0
246,667,1,66.1
246,,2,66.1
246,668,3,66.1
246,669,4,66.1
246,670,5,66.1
246,671,6,66.1
246,672,7,66.1
246,673,8,66.1
246,674,9,66.1
246,675,10,66.1
246,676,11,66.1
246,677,12,66.1
246,678,13,66.1
246,679,14,66.1
246,680,15,66.1
247,681,,86.05
248,682,,82.14
249,683,,105.28
250,684,,100.0
251,,,109.0
252,,,92.89
253,685,,78.01
254,686,,109.89
255,687,,103.78
256,688,,95.38
257,689,,86.62
258,690,1,68.73
258,691,2,68.73
258,692,3,68.73
258,693,4,68.73
258,694,5,68.73
258,695,6,68.73
258,696,7,68.73
258,697,8,68.73
258,698,9,68.73
258,699,10,68.73
258,700,11,68.73
258,701,12,68.73
258,702,13,68.73
258,703,14,68.73
258,704,15,68.73
258,705,16,68.73
258,706,17,68.73
258,707,18,68.73
258,708,19,68.73
258,709,20,68.73
259,710,,100.0
260,,,230.74
261,711,1,69.65
261,712,2,69.65
261,713,3,69.65
261,714,4,69.65
261,715,5,69.65
262,716,,98.26
263,717,1,64.23
263,718,2,64.23
263,719,3,64.23
263,720,4,64.23
263,721,5,64.23
263,722,6,64.23
263,723,7,64.23
263,724,8,64.23
263,,9,64.23
263,725,10,64.23
263,726,11,64.23
263,727,12,64.23
263,,13,64.23
263,728,14,64.23
264,729,,92.46
265,730,,98.9
266,731,,96.12
267,732,,101.71
268,733,,88.98
269,734,,80.55
270,735,,110.87
271,736,,84.76
272,737,,72.88
273,738,,106.48
274,739,,83.22
275,,,100.0
276,,,81.42
277,740,,97.09
278,741,,76.81
279,742,,81.9
280,743,,77.97
281,744,,87.63
282,745,,89.12
283,746,1,63.85
283,747,2,63.85
283,748,3,63.85
283,749,4,63.85
283,750,5,63.85
283,751,6,63.85
283,752,7,63.85
283,753,8,63.85
283,754,9,63.85
283,755,10,63.85
283,756,11,63.85
283,757,12,63.85
283,758,13,63.85
283,759,14,63.85
283,760,15,63.85
283,761,16,63.85
283,762,17,63.85
283,763,18,63.85
283,764,19,63.85
283,765,20,63.85
283,,21,63.85
283,766,22,63.85
283,767,23,63.85
283,,24,63.85
284,768,,100.0
285,769,1,63.47
285,770,2,63.47
285,771,3,63.47
285,772,4,63.47
285,773,5,63.47
285,774,6,63.47
285,775,7,63.47
285,776,8,63.47
285,777,9,63.47
285,778,10,63.47
286,779,,102.91
287,780,,110.21
288,781,,97.05
289,782,1,61.07
289,,2,61.07
289,783,3,61.07
289,,4,61.07
289,784,5,61.07
289,785,6,61.07
289,786,7,61.07
289,787,8,61.07
289,788,9,61.07
289,789,10,61.07
289,,11,61.07
289,790,12,61.07
290,791,,231.7
291,792,,95.33
292,793,,83.43
293,794,,104.41
294,795,,98.29
295,796,,71.86
296,797,,77.87
297,798,,82.56
298,799,,82.92
299,800,,77.23
300,801,,98.93
301,,1,63.61
301,802,2,63.61
301,803,3,63.61
301,804,4,63.61
301,805,5,63.61
301,806,6,63.61
301,807,7,63.61
301,808,8,63.61
301,809,9,63.61
301,810,10,63.61
301,811,11,63.61
301,812,12,63.61
301,813,13,63.61
301,814,14,63.61
301,815,15,63.61
301,816,16,63.61
301,,17,63.61
301,817,18,63.61
301,818,19,63.61
302,819,,81.46
303,820,,100.0
304,,,105.29
305,821,,82.82
306,822,,84.2
307,823,,104.54
308,824,1,69.73
308,825,2,69.73
308,826,3,69.73
308,827,4,69.73
308,828,5,69.73
308,829,6,69.73
308,830,7,69.73
308,831,8,69.73
308,832,9,69.73
308,,10,69.73
308,833,11,69.73
308,834,12,69.73
308,,13,69.73
308,835,14,69.73
308,836,15,69.73
308,837,16,69.73
308,838,17,69.73
309,839,,90.13
310,840,,108.88
311,841,,100.0
312,842,,73.59
313,843,,89.46
314,844,,100.0
315,845,,110.43
316,846,,101.12
317,,,79.15
318,847,,74.96
319,848,,99.91
320,849,,98.76
321,850,1,63.73
321,851,2,63.73
321,852,3,63.73
321,853,4,63.73
321,854,5,63.73
321,855,6,63.73
321,856,7,63.73
321,857,8,63.73
321,858,9,63.73
321,859,10,63.73
321,860,11,63.73
321,861,12,63.73
321,862,13,63.73
321,863,14,63.73
321,864,15,63.73
322,865,,110.65
323,866,,99.69
324,867,,92.32
325,,,238.29
326,868,1,60.94
326,869,2,60.94
326,870,3,60.94
326,871,4,60.94
326,872,5,60.94
326,873,6,60.94
326,874,7,60.94
326,875,8,60.94
326,876,9,60.94
326,,10,60.94
326,877,11,60.94
326,878,12,60.94
326,879,13,60.94
326,880,14,60.94
326,881,15,60.94
326,882,16,60.94
326,883,17,60.94
326,884,18,60.94
326,885,19,60.94
326,886,20,60.94
326,887,21,60.94
326,888,22,60.94
326,889,23,60.94
326,890,24,60.94
326,891,25,60.94
326,892,26,60.94
327,893,,88.96
328,894,,79.91
329,895,1,64.44
329,896,2,64.44
329,,3,64.44
329,897,4,64.44
329,898,5,64.44
329,899,6,64.44
329,,7,64.44
329,900,8,64.44
329,901,9,64.44
329,902,10,64.44
329,903,11,64.44
329,904,12,64.44
330,905,,93.43
331,,1,64.38
331,906,2,64.38
331,907,3,64.38
331,908,4,64.38
331,909,5,64.38
331,910,6,64.38
331,911,7,64.38
331,,8,64.38
331,912,9,64.38
331,913,10,64.38
331,914,11,64.38
331,915,12,64.38
332,916,1,63.96
332,917,2,63.96
332,918,3,63.96
332,919,4,63.96
332,,5,63.96
332,920,6,63.96
332,921,7,63.96
332,922,8,63.96
332,,9,63.96
332,923,10,63.96
332,924,11,63.96
332,925,12,63.96
332,,13,63.96
332,926,14,63.96
332,927,15,63.96
332,928,16,63.96
333,929,,110.13
334,930,1,66.13
334,931,2,66.13
334,932,3,66.13
334,,4,66.13
334,933,5,66.13
334,934,6,66.13
334,,7,66.13
334,935,8,66.13
334,936,9,66.13
334,937,10,66.13
334,938,11,66.13
334,939,12,66.13
334,,13,66.13
334,940,14,66.13
334,941,15,66.13
334,942,16,66.13
334,,17,66.13
335,,,108.83
336,943,,97.32
337,944,,102.27
338,945,,78.35
339,946,,91.2
340,947,,74.87
341,948,,90.37
342,949,,77.46
343,950,,80.61
344,951,,89.01
345,952,,87.7
346,953,,81.59
347,,,104.78
348,954,1,62.29
348,955,2,62.29
348,956,3,62.29
348,957,4,62.29
348,958,5,62.29
348,959,6,62.29
349,,,109.41
350,,,241.19
351,960,,81.88
352,961,,91.61
353,962,,230.49
354,963,,110.63
355,964,1,68.82
355,,2,68.82
355,,3,68.82
355,965,4,68.82
355,966,5,68.82
355,967,6,68.82
355,968,7,68.82
355,969,8,68.82
355,970,9,68.82
355,971,10,68.82
355,972,11,68.82
355,973,12,68.82
355,974,13,68.82
356,,,108.27
357,975,1,64.48
357,976,2,64.48
357,977,3,64.48
357,978,4,64.48
357,979,5,64.48
357,980,6,64.48
357,981,7,64.48
357,,8,64.48
357,982,9,64.48
357,983,10,64.48
358,,1,67.4
358,,2,67.4
358,984,3,67.4
358,985,4,67.4
358,986,5,67.4
359,987,,102.4
360,988,1,62.09
360,989,2,62.09
360,990,3,62.09
360,991,4,62.09
360,992,5,62.09
360,993,6,62.09
360,994,7,62.09
360,,8,62.09
360,995,9,62.09
361,996,,87.69
362,997,,103.63
363,998,1,60.77
363,999,2,60.77
363,,3,60.77
363,1000,4,60.77
363,1001,5,60.77
363,1002,6,60.77
364,1003,,80.1
365,1004,1,60.14
365,1005,2,60.14
365,1006,3,60.14
365,,4,60.14
365,1007,5,60.14
365,1008,6,60.14
365,1009,7,60.14
365,1010,8,60.14
365,1011,9,60.14
365,1012,10,60.14
365,1013,11,60.14
365,1014,12,60.14
366,1015,1,65.62
366,,2,65.62
366,,3,65.62
366,1016,4,65.62
366,1017,5,65.62
366,1018,6,65.62
366,1019,7,65.62
366,1020,8,65.62
366,1021,9,65.62
366,1022,10,65.62
366,1023,11,65.62
367,1024,,95.31
368,1025,,94.77
369,1026,,95.28
370,1027,,77.51
371,1028,,100.23
372,1029,,105.07
373,1030,,237.21
374,,1,65.74
374,1031,2,65.74
374,1032,3,65.74
374,1033,4,65.74
374,1034,5,65.74
374,1035,6,65.74
374,,7,65.74
374,1036,8,65.74
374,1037,9,65.74
374,1038,10,65.74
374,1039,11,65.74
374,1040,12,65.74
374,,13,65.74
374,1041,14,65.74
374,,15,65.74
374,1042,16,65.74
374,1043,17,65.74
374,1044,18,65.74
374,1045,19,65.74
374,1046,20,65.74
374,1047,21,65.74
374,1048,22,65.74
374,1049,23,65.74
374,1050,24,65.74
374,1051,25,65.74
374,1052,26,65.74
375,1053,,84.14
376,1054,,107.41
377,1055,,90.83
378,1056,1,65.17
378,1057,2,65.17
378,1058,3,65.17
378,1059,4,65.17
378,1060,5,65.17
378,1061,6,65.17
378,1062,7,65.17
378,1063,8,65.17
378,1064,9,65.17
378,1065,10,65.17
378,1066,11,65.17
379,1067,1,66.43
379,1068,2,66.43
379,1069,3,66.43
379,1070,4,66.43
379,,5,66.43
379,1071,6,66.43
379,1072,7,66.43
379,1073,8,66.43
379,1074,9,66.43
379,1075,10,66.43
379,1076,11,66.43
379,1077,12,66.43
379,1078,13,66.43
380,,,77.56
381,1079,,75.53
382,1080,,72.01
383,1081,,88.77
384,1082,,233.78
385,1083,,94.91
386,1084,,93.4
387,1085,,105.43
388,1086,1,68.62
388,,2,68.62
388,1087,3,68.62
388,1088,4,68.62
388,1089,5,68.62
388,1090,6,68.62
388,,7,68.62
388,,8,68.62
388,1091,9,68.62
388,1092,10,68.62
388,1093,11,68.62
388,1094,12,68.62
388,1095,13,68.62
388,1096,14,68.62
388,1097,15,68.62
388,1098,16,68.62
388,1099,17,68.62
388,1100,18,68.62
388,1101,19,68.62
388,1102,20,68.62
388,1103,21,68.62
388,1104,22,68.62
388,1105,23,68.62
388,1106,24,68.62
388,1107,25,68.62
388,1108,26,68.62
389,1109,,109.16
390,1110,,98.25
391,1111,1,68.32
391,1112,2,68.32
391,1113,3,68.32
391,1114,4,68.32
391,1115,5,68.32
391,,6,68.32
391,1116,7,68.32
391,1117,8,68.32
391,1118,9,68.32
391,1119,10,68.32
391,1120,11,68.32
391,1121,12,68.32
391,1122,13,68.32
391,1123,14,68.32
392,1124,,81.3
393,1125,,100.03
394,1126,,73.21
395,1127,,108.76
396,1128,,79.94
397,1129,,241.89
398,1130,,101.1
399,1131,,103.59
400,1132,,109.48
401,1133,,75.18
402,1134,1,63.98
402,1135,2,63.98
402,1136,3,63.98
402,1137,4,63.98
402,1138,5,63.98
402,1139,6,63.98
402,1140,7,63.98
402,1141,8,63.98
402,1142,9,63.98
402,1143,10,63.98
402,1144,11,63.98
402,1145,12,63.98
402,1146,13,63.98
402,1147,14,63.98
402,1148,15,63.98
402,1149,16,63.98
402,1150,17,63.98
402,1151,18,63.98
402,1152,19,63.98
402,1153,20,63.98
402,1154,21,63.98
402,1155,22,63.98
403,1156,1,60.32
403,1157,2,60.32
403,1158,3,60.32
403,1159,4,60.32
403,1160,5,60.32
403,1161,6,60.32
403,1162,7,60.32
403,,8,60.32
403,1163,9,60.32
403,1164,10,60.32
403,,11,60.32
403,,12,60.32
403,1165,13,60.32
403,1166,14,60.32
403,1167,15,60.32
403,1168,16,60.32
403,1169,17,60.32
403,1170,18,60.32
403,1171,19,60.32
403,1172,20,60.32
403,1173,21,60.32
403,1174,22,60.32
403,1175,23,60.32
403,1176,24,60.32
404,1177,1,61.72
404,1178,2,61.72
404,1179,3,61.72
404,1180,4,61.72
404,1181,5,61.72
404,1182,6,61.72
404,1183,7,61.72
404,1184,8,61.72
404,1185,9,61.72
404,1186,10,61.72
404,1187,11,61.72
404,1188,12,61.72
404,1189,13,61.72
404,1190,14,61.72
405,1191,,100.0
406,1192,1,68.03
406,1193,2,68.03
406,1194,3,68.03
406,1195,4,68.03
406,1196,5,68.03
406,1197,6,68.03
406,1198,7,68.03
406,1199,8,68.03
406,1200,9,68.03
406,1201,10,68.03
406,1202,11,68.03
406,1203,12,68.03
406,1204,13,68.03
407,1205,,100.0
408,1206,,247.24
409,1207,,100.93
410,1208,,107.45
411,1209,1,67.79
411,1210,2,67.79
411,1211,3,67.79
412,1212,1,67.79
412,1213,2,67.79
412,,3,67.79
412,1214,4,67.79
412,,5,67.79
412,1215,6,67.79
413,1216,,94.32
414,1217,,72.03
415,1218,,74.06
416,1219,1,60.6
416,1220,2,60.6
416,,3,60.6
416,1221,4,60.6
416,1222,5,60.6
416,1223,6,60.6
416,1224,7,60.6
417,1225,,75.55
418,1226,,89.97
419,1227,1,60.26
419,1228,2,60.26
419,1229,3,60.26
419,1230,4,60.26
419,1231,5,60.26
419,1232,6,60.26
419,1233,7,60.26
419,1234,8,60.26
419,1235,9,60.26
419,,10,60.26
419,1236,11,60.26
419,1237,12,60.26
419,1238,13,60.26
419,1239,14,60.26
419,,15,60.26
419,1240,16,60.26
419,1241,17,60.26
420,1242,1,63.6
420,1243,2,63.6
420,1244,3,63.6
420,1245,4,63.6
420,1246,5,63.6
420,,6,63.6
420,1247,7,63.6
420,1248,8,63.6
420,,9,63.6
420,1249,10,63.6
420,,11,63.6
420,1250,12,63.6
420,1251,13,63.6
420,1252,14,63.6
420,1253,15,63.6
420,1254,16,63.6
420,1255,17,63.6
421,1256,,232.33
422,1257,,81.38
423,1258,1,60.46
423,1259,2,60.46
423,1260,3,60.46
424,1261,,237.52
425,1262,,83.74
426,1263,,85.55
427,1264,,100.0
428,1265,,96.89
429,1266,,103.08
430,1267,,80.34
431,1268,,91.25
432,1269,,246.63
433,,,100.0
434,1270,,100.0
435,1271,,84.8
